class,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21
A,0.0,0.0,-0.35175879396984927,-0.10552763819095477,-0.6482412060301508,-0.3165829145728643,-0.7487437185929648,-0.5979899497487438,-0.6633165829145728,-0.7989949748743719,-0.49246231155778897,-0.6834170854271356,-0.5477386934673367,-0.9296482412060302,-0.507537688442211,-0.7236180904522613,-0.4623115577889447,-0.5829145728643216,-0.2964824120603015,-0.7336683417085427,-0.35678391959798994,-1.0,-0.3165829145728643,-0.7537688442211056,-0.271356783919598,-0.628140703517588,-0.10552763819095477,-0.7386934673366834,-0.1407035175879397,-0.9798994974874372,-0.1306532663316583,-0.7587939698492462,-0.10050251256281408,-0.6231155778894473,0.09547738693467336,-0.7135678391959799,0.06532663316582915,-0.914572864321608,0.04020100502512563,-0.7688442211055276,0.05025125628140704,-0.6532663316582915
A,0.0,0.0,-0.3415841584158416,-0.11386138613861387,-0.6237623762376238,-0.33663366336633666,-0.7376237623762376,-0.6089108910891089,-0.6336633663366337,-0.7920792079207921,-0.46534653465346537,-0.6881188118811881,-0.5247524752475248,-0.9306930693069307,-0.49504950495049505,-0.7326732673267327,-0.44554455445544555,-0.5891089108910891,-0.27722772277227725,-0.7277227722772277,-0.3415841584158416,-1.0,-0.3069306930693069,-0.7673267326732673,-0.2524752475247525,-0.6237623762376238,-0.0891089108910891,-0.7326732673267327,-0.12871287128712872,-0.9900990099009901,-0.12376237623762376,-0.7821782178217822,-0.0891089108910891,-0.6336633663366337,0.10891089108910891,-0.698019801980198,0.09405940594059406,-0.9306930693069307,0.06435643564356436,-0.801980198019802,0.06435643564356436,-0.6683168316831684
A,0.0,0.0,-0.32547169811320753,-0.11320754716981132,-0.589622641509434,-0.33490566037735847,-0.6839622641509434,-0.5990566037735849,-0.5943396226415094,-0.7641509433962265,-0.419811320754717,-0.6698113207547169,-0.45754716981132076,-0.910377358490566,-0.4528301886792453,-0.7688679245283019,-0.41509433962264153,-0.6462264150943396,-0.2358490566037736,-0.7169811320754716,-0.2830188679245283,-1.0,-0.27358490566037735,-0.8160377358490566,-0.24056603773584906,-0.6698113207547169,-0.05660377358490566,-0.7169811320754716,-0.08018867924528301,-0.9669811320754716,-0.09905660377358491,-0.8018867924528302,-0.07547169811320754,-0.6415094339622641,0.13679245283018868,-0.6745283018867925,0.12264150943396226,-0.8820754716981132,0.08490566037735849,-0.7877358490566038,0.08018867924528301,-0.6650943396226415
A,0.0,0.0,-0.3160377358490566,-0.11320754716981132,-0.5754716981132075,-0.33962264150943394,-0.6745283018867925,-0.5943396226415094,-0.5990566037735849,-0.7783018867924528,-0.41037735849056606,-0.6745283018867925,-0.4669811320754717,-0.9198113207547169,-0.4669811320754717,-0.7688679245283019,-0.419811320754717,-0.6367924528301887,-0.23113207547169812,-0.7169811320754716,-0.2830188679245283,-1.0,-0.2830188679245283,-0.8113207547169812,-0.24056603773584906,-0.6650943396226415,-0.05188679245283019,-0.7122641509433962,-0.07547169811320754,-0.9811320754716981,-0.09905660377358491,-0.8113207547169812,-0.07547169811320754,-0.6509433962264151,0.14150943396226415,-0.6698113207547169,0.13679245283018868,-0.8962264150943396,0.08962264150943396,-0.8066037735849056,0.07547169811320754,-0.6792452830188679
A,0.0,0.0,-0.32558139534883723,-0.15348837209302327,-0.5348837209302325,-0.37209302325581395,-0.6093023255813953,-0.6186046511627907,-0.6093023255813953,-0.8186046511627907,-0.386046511627907,-0.6837209302325581,-0.413953488372093,-0.9116279069767442,-0.4186046511627907,-0.9720930232558139,-0.4,-0.9767441860465116,-0.19534883720930232,-0.7116279069767442,-0.2186046511627907,-0.9534883720930233,-0.21395348837209302,-1.0,-0.20930232558139536,-0.9813953488372092,-0.027906976744186046,-0.6976744186046512,-0.018604651162790697,-0.9302325581395349,-0.023255813953488372,-0.9953488372093023,-0.027906976744186046,-0.9395348837209302,0.15348837209302327,-0.6604651162790698,0.17674418604651163,-0.8465116279069768,0.16279069767441862,-0.9162790697674419,0.14883720930232558,-0.8976744186046511
A,0.0,0.0,-0.27983539094650206,-0.11522633744855967,-0.4732510288065844,-0.31275720164609055,-0.5432098765432098,-0.522633744855967,-0.5761316872427984,-0.6954732510288066,-0.3333333333333333,-0.6460905349794238,-0.39094650205761317,-0.823045267489712,-0.411522633744856,-0.9135802469135802,-0.4403292181069959,-0.9876543209876543,-0.16049382716049382,-0.6790123456790124,-0.18518518518518517,-0.8765432098765432,-0.1934156378600823,-0.9588477366255144,-0.20987654320987653,-1.0,-0.00411522633744856,-0.654320987654321,0.00411522633744856,-0.8395061728395061,0.0,-0.9176954732510288,-0.01646090534979424,-0.9588477366255144,0.15637860082304528,-0.5925925925925926,0.18930041152263374,-0.7325102880658436,0.19753086419753085,-0.7983539094650206,0.1934156378600823,-0.8436213991769548
A,0.0,0.0,-0.2716049382716049,-0.1111111111111111,-0.4609053497942387,-0.30864197530864196,-0.5308641975308642,-0.51440329218107,-0.5555555555555556,-0.6790123456790124,-0.3168724279835391,-0.6502057613168725,-0.37037037037037035,-0.8353909465020576,-0.3950617283950617,-0.9300411522633745,-0.41975308641975306,-0.9917695473251029,-0.1440329218106996,-0.6790123456790124,-0.1728395061728395,-0.8806584362139918,-0.18106995884773663,-0.9629629629629629,-0.1934156378600823,-1.0,0.00823045267489712,-0.654320987654321,0.01646090534979424,-0.8395061728395061,0.012345679012345678,-0.9218106995884774,-0.00411522633744856,-0.9588477366255144,0.16872427983539096,-0.588477366255144,0.19753086419753085,-0.7325102880658436,0.205761316872428,-0.8024691358024691,0.20164609053497942,-0.8477366255144033
A,0.0,0.0,-0.2548262548262548,-0.08494208494208494,-0.44787644787644787,-0.2625482625482625,-0.5444015444015444,-0.444015444015444,-0.5945945945945946,-0.6061776061776062,-0.33204633204633205,-0.5907335907335908,-0.3938223938223938,-0.7799227799227799,-0.4247104247104247,-0.8764478764478765,-0.44787644787644787,-0.9459459459459459,-0.17374517374517376,-0.6293436293436293,-0.21621621621621623,-0.833976833976834,-0.23938223938223938,-0.9343629343629344,-0.25868725868725867,-1.0,-0.015444015444015444,-0.6138996138996139,-0.019305019305019305,-0.806949806949807,-0.03088803088803089,-0.9034749034749034,-0.05019305019305019,-0.9536679536679536,0.14285714285714285,-0.5521235521235521,0.1776061776061776,-0.6988416988416989,0.1891891891891892,-0.7799227799227799,0.1891891891891892,-0.8301158301158301
A,0.0,0.0,-0.25680933852140075,-0.0933852140077821,-0.45136186770428016,-0.26459143968871596,-0.5486381322957199,-0.45136186770428016,-0.603112840466926,-0.6186770428015564,-0.35019455252918286,-0.5953307392996109,-0.41245136186770426,-0.8015564202334631,-0.4357976653696498,-0.9066147859922179,-0.44357976653696496,-0.980544747081712,-0.1867704280155642,-0.6342412451361867,-0.22568093385214008,-0.8482490272373541,-0.23735408560311283,-0.953307392996109,-0.245136186770428,-1.0,-0.027237354085603113,-0.622568093385214,-0.0311284046692607,-0.8249027237354085,-0.0311284046692607,-0.9182879377431906,-0.03501945525291829,-0.9455252918287937,0.13229571984435798,-0.5642023346303502,0.16731517509727625,-0.7198443579766537,0.1867704280155642,-0.8015564202334631,0.19844357976653695,-0.8404669260700389
A,0.0,0.0,-0.27235772357723576,-0.07317073170731707,-0.4796747967479675,-0.24796747967479674,-0.5975609756097561,-0.4349593495934959,-0.6869918699186992,-0.5975609756097561,-0.3902439024390244,-0.6056910569105691,-0.4715447154471545,-0.8170731707317073,-0.4959349593495935,-0.8983739837398373,-0.5,-0.9349593495934959,-0.21951219512195122,-0.6585365853658537,-0.2764227642276423,-0.8943089430894309,-0.2886178861788618,-0.9796747967479674,-0.2845528455284553,-1.0,-0.052845528455284556,-0.6504065040650406,-0.07317073170731707,-0.8780487804878049,-0.07723577235772358,-0.9634146341463414,-0.08536585365853659,-0.9796747967479674,0.11788617886178862,-0.5975609756097561,0.14227642276422764,-0.7764227642276422,0.14227642276422764,-0.8617886178861789,0.13008130081300814,-0.9024390243902439
A,0.0,0.0,-0.27848101265822783,-0.05907172995780591,-0.4978902953586498,-0.25316455696202533,-0.620253164556962,-0.4430379746835443,-0.6962025316455697,-0.6075949367088608,-0.4050632911392405,-0.6329113924050633,-0.5063291139240507,-0.8860759493670886,-0.5274261603375527,-0.9071729957805907,-0.5021097046413502,-0.869198312236287,-0.2320675105485232,-0.6835443037974683,-0.29535864978902954,-0.9662447257383966,-0.3037974683544304,-1.0,-0.27848101265822783,-0.9620253164556962,-0.05907172995780591,-0.6751054852320675,-0.0759493670886076,-0.9367088607594937,-0.09282700421940929,-0.9957805907172996,-0.08860759493670886,-0.9789029535864979,0.12236286919831224,-0.620253164556962,0.13924050632911392,-0.8227848101265823,0.1350210970464135,-0.9029535864978903,0.12658227848101267,-0.919831223628692
A,0.0,0.0,-0.28174603174603174,-0.09523809523809523,-0.48412698412698413,-0.25793650793650796,-0.5912698412698413,-0.4444444444444444,-0.6785714285714286,-0.6150793650793651,-0.3968253968253968,-0.5873015873015873,-0.49206349206349204,-0.7817460317460317,-0.5079365079365079,-0.8849206349206349,-0.49206349206349204,-0.9523809523809523,-0.23015873015873015,-0.6309523809523809,-0.30158730158730157,-0.876984126984127,-0.2976190476190476,-0.9761904761904762,-0.2698412698412698,-1.0,-0.08333333333333333,-0.6309523809523809,-0.10317460317460317,-0.8571428571428571,-0.10714285714285714,-0.9563492063492064,-0.0992063492063492,-0.9523809523809523,0.0873015873015873,-0.5912698412698413,0.09523809523809523,-0.7698412698412699,0.09126984126984126,-0.8611111111111112,0.0873015873015873,-0.9007936507936508
A,0.0,0.0,-0.2874493927125506,-0.10931174089068826,-0.48582995951417,-0.2874493927125506,-0.582995951417004,-0.48582995951417,-0.6396761133603239,-0.6477732793522267,-0.3765182186234818,-0.6153846153846154,-0.46153846153846156,-0.7854251012145749,-0.4898785425101215,-0.8582995951417004,-0.5182186234817814,-0.9271255060728745,-0.21862348178137653,-0.6558704453441295,-0.27530364372469635,-0.8421052631578947,-0.291497975708502,-0.9271255060728745,-0.3157894736842105,-1.0,-0.08097165991902834,-0.6437246963562753,-0.0931174089068826,-0.8218623481781376,-0.10526315789473684,-0.9068825910931174,-0.12550607287449392,-0.97165991902834,0.08097165991902834,-0.6032388663967612,0.0931174089068826,-0.7530364372469636,0.0931174089068826,-0.8259109311740891,0.08906882591093117,-0.8947368421052632
A,0.0,0.0,-0.29218106995884774,-0.09876543209876543,-0.49382716049382713,-0.27983539094650206,-0.5925925925925926,-0.4732510288065844,-0.6584362139917695,-0.6419753086419753,-0.39094650205761317,-0.6008230452674898,-0.48559670781893005,-0.7818930041152263,-0.5267489711934157,-0.8600823045267489,-0.5596707818930041,-0.9218106995884774,-0.22633744855967078,-0.6419753086419753,-0.27983539094650206,-0.8353909465020576,-0.3004115226337449,-0.9300411522633745,-0.32098765432098764,-1.0,-0.07818930041152264,-0.6337448559670782,-0.09465020576131687,-0.8065843621399177,-0.11522633744855967,-0.8930041152263375,-0.13580246913580246,-0.9670781893004116,0.08641975308641975,-0.5925925925925926,0.09876543209876543,-0.7366255144032922,0.09876543209876543,-0.8106995884773662,0.09876543209876543,-0.8847736625514403
A,0.0,0.0,-0.3399014778325123,-0.06896551724137931,-0.6009852216748769,-0.27586206896551724,-0.6847290640394089,-0.5172413793103449,-0.5714285714285714,-0.6699507389162561,-0.5024630541871922,-0.6305418719211823,-0.5615763546798029,-0.8866995073891626,-0.5862068965517241,-0.9014778325123153,-0.5665024630541872,-0.8423645320197044,-0.3103448275862069,-0.6945812807881774,-0.3842364532019704,-1.0,-0.3842364532019704,-0.9802955665024631,-0.35960591133004927,-0.8768472906403941,-0.12807881773399016,-0.7044334975369458,-0.1625615763546798,-0.9753694581280788,-0.1724137931034483,-0.9802955665024631,-0.1625615763546798,-0.8620689655172413,0.07389162561576355,-0.6650246305418719,0.08374384236453201,-0.8620689655172413,0.07389162561576355,-0.9310344827586207,0.06896551724137931,-0.9113300492610837
A,0.0,0.0,-0.3316831683168317,-0.09405940594059406,-0.5891089108910891,-0.297029702970297,-0.6831683168316832,-0.5544554455445545,-0.5792079207920792,-0.7079207920792079,-0.5099009900990099,-0.6435643564356436,-0.5792079207920792,-0.8762376237623762,-0.5891089108910891,-0.905940594059406,-0.5693069306930693,-0.8861386138613861,-0.3217821782178218,-0.7079207920792079,-0.39603960396039606,-0.9752475247524752,-0.3910891089108911,-0.9752475247524752,-0.36633663366336633,-0.9257425742574258,-0.13366336633663367,-0.7178217821782178,-0.1782178217821782,-0.9752475247524752,-0.18316831683168316,-1.0,-0.16831683168316833,-0.9158415841584159,0.06930693069306931,-0.6881188118811881,0.07425742574257425,-0.8811881188118812,0.06435643564356436,-0.9455445544554455,0.054455445544554455,-0.9306930693069307
A,0.0,0.0,-0.36065573770491804,-0.09289617486338798,-0.6885245901639344,-0.3005464480874317,-0.7759562841530054,-0.5846994535519126,-0.6229508196721312,-0.7540983606557377,-0.5628415300546448,-0.6994535519125683,-0.6284153005464481,-0.9508196721311475,-0.5519125683060109,-0.7103825136612022,-0.4918032786885246,-0.5737704918032787,-0.3551912568306011,-0.7486338797814208,-0.4262295081967213,-1.0,-0.3442622950819672,-0.7213114754098361,-0.29508196721311475,-0.5956284153005464,-0.14754098360655737,-0.7650273224043715,-0.19672131147540983,-0.994535519125683,-0.14754098360655737,-0.7486338797814208,-0.12568306010928962,-0.6174863387978142,0.06557377049180328,-0.7486338797814208,0.03278688524590164,-0.9289617486338798,0.03278688524590164,-0.7540983606557377,0.03825136612021858,-0.639344262295082
A,0.0,0.0,-0.3611111111111111,-0.07222222222222222,-0.7,-0.3111111111111111,-0.7888888888888889,-0.6111111111111112,-0.6333333333333333,-0.7666666666666667,-0.5666666666666667,-0.7055555555555556,-0.6333333333333333,-0.9611111111111111,-0.5666666666666667,-0.7,-0.5111111111111111,-0.55,-0.35555555555555557,-0.7555555555555555,-0.4222222222222222,-1.0,-0.35,-0.7055555555555556,-0.3,-0.5833333333333334,-0.14444444444444443,-0.7666666666666667,-0.19444444444444445,-0.9722222222222222,-0.15555555555555556,-0.7111111111111111,-0.12777777777777777,-0.5944444444444444,0.07777777777777778,-0.7388888888888889,0.027777777777777776,-0.9222222222222223,0.027777777777777776,-0.7333333333333333,0.03333333333333333,-0.6222222222222222
A,0.0,0.0,-0.3687150837988827,-0.0893854748603352,-0.7039106145251397,-0.3240223463687151,-0.7988826815642458,-0.6256983240223464,-0.6424581005586593,-0.776536312849162,-0.5586592178770949,-0.7039106145251397,-0.6201117318435754,-0.9720670391061452,-0.5642458100558659,-0.7039106145251397,-0.5139664804469274,-0.5642458100558659,-0.33519553072625696,-0.7486033519553073,-0.40782122905027934,-1.0,-0.35195530726256985,-0.7039106145251397,-0.30726256983240224,-0.5810055865921788,-0.12849162011173185,-0.7486033519553073,-0.1787709497206704,-0.9776536312849162,-0.1564245810055866,-0.7094972067039106,-0.1340782122905028,-0.5865921787709497,0.0893854748603352,-0.7150837988826816,0.0446927374301676,-0.9273743016759777,0.027932960893854747,-0.7430167597765364,0.03910614525139665,-0.6368715083798883
A,0.0,0.0,-0.3672316384180791,-0.07909604519774012,-0.7175141242937854,-0.3220338983050847,-0.8022598870056498,-0.6271186440677966,-0.6271186440677966,-0.7740112994350282,-0.5649717514124294,-0.7062146892655368,-0.6440677966101694,-0.9661016949152542,-0.576271186440678,-0.7062146892655368,-0.5141242937853108,-0.5706214689265536,-0.3446327683615819,-0.751412429378531,-0.423728813559322,-1.0,-0.3559322033898305,-0.6949152542372882,-0.3107344632768362,-0.576271186440678,-0.12994350282485875,-0.7570621468926554,-0.1864406779661017,-0.9887005649717514,-0.15254237288135594,-0.711864406779661,-0.12994350282485875,-0.5932203389830508,0.0903954802259887,-0.7231638418079096,0.03954802259887006,-0.9265536723163842,0.03389830508474576,-0.7344632768361582,0.04519774011299435,-0.6271186440677966
A,0.0,0.0,-0.4011299435028249,-0.1016949152542373,-0.7231638418079096,-0.3446327683615819,-0.7966101694915254,-0.615819209039548,-0.6666666666666666,-0.7401129943502824,-0.5932203389830508,-0.711864406779661,-0.655367231638418,-0.96045197740113,-0.5819209039548022,-0.7288135593220338,-0.5310734463276836,-0.5819209039548022,-0.3672316384180791,-0.7627118644067796,-0.4350282485875706,-1.0,-0.3672316384180791,-0.711864406779661,-0.3220338983050847,-0.576271186440678,-0.14689265536723164,-0.768361581920904,-0.1977401129943503,-0.9774011299435028,-0.1638418079096045,-0.711864406779661,-0.13559322033898305,-0.5706214689265536,0.07909604519774012,-0.7288135593220338,0.02824858757062147,-0.9322033898305084,0.022598870056497175,-0.751412429378531,0.03389830508474576,-0.632768361581921
A,0.0,0.0,-0.3930635838150289,-0.08670520231213873,-0.7398843930635838,-0.3352601156069364,-0.8208092485549133,-0.6242774566473989,-0.6763005780346821,-0.7687861271676301,-0.6011560693641619,-0.7109826589595376,-0.6878612716763006,-0.9710982658959537,-0.5895953757225434,-0.7109826589595376,-0.5202312138728323,-0.5664739884393064,-0.3699421965317919,-0.7630057803468208,-0.4508670520231214,-1.0,-0.36416184971098264,-0.6878612716763006,-0.31213872832369943,-0.5664739884393064,-0.15028901734104047,-0.7745664739884393,-0.2023121387283237,-1.0,-0.15606936416184972,-0.7109826589595376,-0.1329479768786127,-0.5838150289017341,0.08092485549132948,-0.7456647398843931,0.028901734104046242,-0.9479768786127167,0.028901734104046242,-0.7456647398843931,0.04046242774566474,-0.6242774566473989
A,0.0,0.0,-0.41379310344827586,-0.09195402298850575,-0.7528735632183908,-0.3103448275862069,-0.8390804597701149,-0.5977011494252874,-0.735632183908046,-0.7471264367816092,-0.6206896551724138,-0.6724137931034483,-0.7068965517241379,-0.9367816091954023,-0.6379310344827587,-0.7011494252873564,-0.5747126436781609,-0.5517241379310345,-0.39080459770114945,-0.735632183908046,-0.47701149425287354,-1.0,-0.40804597701149425,-0.7068965517241379,-0.3563218390804598,-0.5574712643678161,-0.16091954022988506,-0.7471264367816092,-0.22413793103448276,-0.9885057471264368,-0.1896551724137931,-0.7126436781609196,-0.15517241379310345,-0.5632183908045977,0.07471264367816093,-0.7126436781609196,0.022988505747126436,-0.9425287356321839,0.011494252873563218,-0.7528735632183908,0.028735632183908046,-0.6206896551724138
A,0.0,0.0,-0.4161849710982659,-0.07514450867052024,-0.7572254335260116,-0.3063583815028902,-0.8265895953757225,-0.6069364161849711,-0.6878612716763006,-0.7514450867052023,-0.630057803468208,-0.6763005780346821,-0.7052023121387283,-0.953757225433526,-0.6358381502890174,-0.6994219653179191,-0.5722543352601156,-0.5433526011560693,-0.3988439306358382,-0.7456647398843931,-0.47398843930635837,-1.0,-0.3988439306358382,-0.6994219653179191,-0.35260115606936415,-0.5491329479768786,-0.17341040462427745,-0.7572254335260116,-0.2254335260115607,-0.9884393063583815,-0.18497109826589594,-0.7109826589595376,-0.15606936416184972,-0.5606936416184971,0.06358381502890173,-0.7283236994219653,0.017341040462427744,-0.9364161849710982,0.011560693641618497,-0.7456647398843931,0.023121387283236993,-0.6184971098265896
A,0.0,0.0,-0.38764044943820225,-0.0898876404494382,-0.7134831460674157,-0.3146067415730337,-0.8202247191011236,-0.6067415730337079,-0.702247191011236,-0.7808988764044944,-0.5955056179775281,-0.6853932584269663,-0.6573033707865169,-0.9550561797752809,-0.5898876404494382,-0.6910112359550562,-0.5393258426966292,-0.5449438202247191,-0.3707865168539326,-0.7471910112359551,-0.4438202247191011,-1.0,-0.37640449438202245,-0.6966292134831461,-0.3202247191011236,-0.5674157303370787,-0.15168539325842698,-0.7584269662921348,-0.21348314606741572,-0.9775280898876404,-0.16853932584269662,-0.702247191011236,-0.1348314606741573,-0.5730337078651685,0.07303370786516854,-0.7303370786516854,0.016853932584269662,-0.9325842696629213,0.011235955056179775,-0.7471910112359551,0.02247191011235955,-0.6348314606741573
